Transcript_ID	nbre_exon	mRNA_length	a5UTR_length	a3UTR_length	CDS	Gene_ID	nbre_intron
AT3G42316.1	1	1525	0	0	0	AT3G42316	0
AT3G42320.1	7	1619	0	0	0	AT3G42320	6
AT3G42330.1	4	389	0	0	0	AT3G42330	3
AT3G42340.1	4	731	0	0	0	AT3G42340	3
AT3G42350.1	3	417	0	0	0	AT3G42350	2
AT3G42353.1	1	485	0	0	0	AT3G42353	0
AT3G42356.1	1	872	0	0	0	AT3G42356	0
AT3G42360.1	1	1319	0	0	0	AT3G42360	0
AT3G42380.1	2	232	0	0	232	AT3G42380	1
AT3G42383.1	1	3902	0	0	0	AT3G42383	0
AT3G42385.1	1	260	0	0	260	AT3G42385	0
AT3G42386.1	1	4700	0	0	0	AT3G42386	0
AT3G42390.1	2	379	0	0	379	AT3G42390	1
AT3G42400.1	9	1221	0	0	0	AT3G42400	8
AT3G42410.1	13	1412	0	0	0	AT3G42410	12
AT3G42420.1	1	6254	0	0	0	AT3G42420	0
AT3G42430.1	3	510	0	0	0	AT3G42430	2
AT3G42431.1	1	7223	0	0	0	AT3G42431	0
AT3G42432.1	1	1562	0	0	0	AT3G42432	0
AT3G42433.1	1	2102	0	0	0	AT3G42433	0
AT3G42434.1	1	5198	0	0	0	AT3G42434	0
AT3G42436.1	3	1205	0	0	0	AT3G42436	2
AT3G42438.1	1	2474	0	0	0	AT3G42438	0
AT3G42440.1	2	409	0	0	0	AT3G42440	1
AT3G42445.1	1	2319	0	0	0	AT3G42445	0
AT3G42450.1	3	759	0	0	0	AT3G42450	2
AT3G42460.1	4	605	0	0	0	AT3G42460	3
AT3G42470.1	1	5192	0	0	0	AT3G42470	0
AT3G42471.1	1	3176	0	0	0	AT3G42471	0
AT3G42472.1	1	880	0	0	0	AT3G42472	0
AT3G42473.1	2	361	24	103	232	AT3G42473	1
AT3G42474.1	1	480	0	0	0	AT3G42474	0
AT3G42475.1	1	122	0	0	122	AT3G42475	0
AT3G42476.1	1	657	0	0	0	AT3G42476	0
AT3G42478.1	1	2729	0	0	0	AT3G42478	0
AT3G42480.1	1	416	0	0	0	AT3G42480	0
AT3G42490.1	2	802	0	0	0	AT3G42490	1
AT3G42500.1	3	420	0	0	0	AT3G42500	2
AT3G42510.1	2	391	0	0	0	AT3G42510	1
AT3G42520.1	2	439	0	0	0	AT3G42520	1
AT3G42530.1	16	2654	0	0	0	AT3G42530	15
AT3G42535.1	1	1802	0	0	0	AT3G42535	0
AT3G42540.1	7	620	0	0	0	AT3G42540	6
AT3G42545.1	1	5657	0	0	0	AT3G42545	0
AT3G42550.1	12	1281	0	0	1281	AT3G42550	11
AT3G42553.1	1	4085	0	0	0	AT3G42553	0
AT3G42556.1	1	341	0	0	0	AT3G42556	0
AT3G42560.1	3	294	0	0	294	AT3G42560	2
AT3G42565.1	1	359	0	0	359	AT3G42565	0
AT3G42570.1	2	451	0	0	451	AT3G42570	1
AT3G42580.1	18	2694	0	0	0	AT3G42580	17
AT3G42590.1	1	692	0	0	0	AT3G42590	0
AT3G42600.1	1	659	0	0	0	AT3G42600	0
AT3G42610.1	2	607	0	0	0	AT3G42610	1
AT3G42620.1	3	444	0	0	0	AT3G42620	2
AT3G42621.1	1	1670	0	0	0	AT3G42621	0
AT3G42622.1	1	4556	0	0	0	AT3G42622	0
AT3G42624.1	1	1886	0	0	0	AT3G42624	0
AT3G42626.1	1	2561	0	0	0	AT3G42626	0
AT3G42628.1	1	137	0	0	137	AT3G42628	0
AT3G42630.1	2	1532	63	221	1246	AT3G42630	1
AT3G42640.1	12	2983	0	147	2835	AT3G42640	11
AT3G42645.1	1	4208	0	0	0	AT3G42645	0
AT3G42650.1	1	2110	0	0	0	AT3G42650	0
AT3G42653.1	1	2753	0	0	0	AT3G42653	0
AT3G42656.1	1	761	0	0	0	AT3G42656	0
AT3G42658.1	1	894	0	0	0	AT3G42658	0
AT3G42660.1	12	2850	0	0	2850	AT3G42660	11
AT3G42670.1	5	3874	0	107	3766	AT3G42670	4
AT3G42680.1	2	337	0	0	0	AT3G42680	1
AT3G42690.1	9	3021	0	0	0	AT3G42690	8
AT3G42700.1	1	662	0	0	0	AT3G42700	0
AT3G42710.1	1	698	0	0	0	AT3G42710	0
AT3G42711.1	1	1031	0	0	0	AT3G42711	0
AT3G42712.1	1	2162	0	0	0	AT3G42712	0
AT3G42713.1	1	1247	0	0	0	AT3G42713	0
AT3G42714.1	1	299	0	0	0	AT3G42714	0
AT3G42715.1	1	2702	0	0	0	AT3G42715	0
AT3G42716.1	1	1924	0	0	0	AT3G42716	0
AT3G42717.1	1	5741	0	0	0	AT3G42717	0
AT3G42718.1	1	2036	0	0	0	AT3G42718	0
AT3G42719.1	1	665	0	0	0	AT3G42719	0
AT3G42720.1	1	2624	0	0	0	AT3G42720	0
AT3G42721.1	1	3882	0	0	0	AT3G42721	0
AT3G42723.1	4	2453	0	0	2453	AT3G42723	3
AT3G42725.1	1	807	16	181	608	AT3G42725	0
AT3G42726.1	1	287	0	0	0	AT3G42726	0
AT3G42727.1	1	2165	0	0	0	AT3G42727	0
AT3G42728.1	1	119	0	0	119	AT3G42728	0
AT3G42730.1	16	3929	0	0	0	AT3G42730	15
AT3G42740.1	1	692	0	0	0	AT3G42740	0
AT3G42750.1	2	568	0	0	0	AT3G42750	1
AT3G42760.1	4	710	0	0	0	AT3G42760	3
AT3G42763.1	1	2846	0	0	0	AT3G42763	0
AT3G42766.1	1	3904	0	0	0	AT3G42766	0
AT3G42770.1	5	1594	0	0	1594	AT3G42770	4
AT3G42780.1	1	530	0	0	530	AT3G42780	0
AT3G42783.1	1	3461	0	0	0	AT3G42783	0
AT3G42786.1	1	779	0	0	779	AT3G42786	0
AT3G42790.1	5	1081	162	169	748	AT3G42790	4
AT3G42791.1	1	2873	0	0	0	AT3G42791	0
AT3G42792.1	1	814	0	0	0	AT3G42792	0
AT3G42794.1	1	3394	0	0	0	AT3G42794	0
AT3G42796.1	1	764	0	0	0	AT3G42796	0
AT3G42798.1	1	1041	0	0	0	AT3G42798	0
AT3G42800.1	3	1560	361	172	1025	AT3G42800	2
AT3G42803.1	1	1619	0	0	0	AT3G42803	0
AT3G42806.1	1	4659	0	0	0	AT3G42806	0
AT3G42810.1	2	463	0	0	0	AT3G42810	1
AT3G42820.1	23	2698	0	0	0	AT3G42820	22
AT3G42830.1	5	343	0	0	343	AT3G42830	4
AT3G42835.1	1	302	0	0	0	AT3G42835	0
AT3G42836.1	1	2678	0	0	0	AT3G42836	0
AT3G42837.1	1	2537	0	0	0	AT3G42837	0
AT3G42850.1	28	2867	0	0	2867	AT3G42850	27
AT3G42860.1	3	1456	69	269	1116	AT3G42860	2
AT3G42870.1	4	935	0	0	935	AT3G42870	3
AT3G42875.1	1	1238	0	0	0	AT3G42875	0
AT3G42880.1	2	1900	0	0	1900	AT3G42880	1
AT3G42883.1	1	2750	0	0	0	AT3G42883	0
AT3G42886.1	1	3460	0	0	0	AT3G42886	0
AT3G42890.1	1	2132	0	0	0	AT3G42890	0
AT3G42900.1	1	2049	0	0	0	AT3G42900	0
AT3G42910.1	13	1937	0	0	0	AT3G42910	12
AT3G42913.1	1	2888	0	0	0	AT3G42913	0
AT3G42916.1	1	2131	0	0	0	AT3G42916	0
AT3G42920.1	2	424	0	0	0	AT3G42920	1
AT3G42922.1	1	518	0	0	0	AT3G42922	0
AT3G42924.1	1	913	0	0	0	AT3G42924	0
AT3G42927.1	1	2546	0	0	0	AT3G42927	0
AT3G42930.1	1	1228	0	0	0	AT3G42930	0
AT3G42935.1	1	2304	0	0	0	AT3G42935	0
AT3G42940.1	1	581	0	0	581	AT3G42940	0
AT3G42945.1	1	2706	0	0	0	AT3G42945	0
AT3G42950.1	5	1964	242	270	1450	AT3G42950	4
AT3G42960.1	2	886	28	39	817	AT3G42960	1
AT3G42970.1	2	259	0	0	259	AT3G42970	1
AT3G42980.1	7	905	0	0	0	AT3G42980	6
AT3G42990.1	2	388	0	0	388	AT3G42990	1
AT3G42993.1	1	5413	0	0	0	AT3G42993	0
AT3G42996.1	1	4325	0	0	0	AT3G42996	0
AT3G43000.1	1	2248	0	0	0	AT3G43000	0
AT3G43005.1	1	617	0	0	0	AT3G43005	0
AT3G43020.1	1	5006	0	0	0	AT3G43020	0
AT3G43025.1	1	689	0	0	0	AT3G43025	0
AT3G43040.1	1	1007	0	0	0	AT3G43040	0
AT3G43050.1	1	2047	0	0	0	AT3G43050	0
AT3G43060.1	1	2468	0	0	0	AT3G43060	0
AT3G43070.1	1	2200	0	0	0	AT3G43070	0
AT3G43080.1	1	2725	0	0	0	AT3G43080	0
AT3G43083.1	2	235	0	0	235	AT3G43083	1
AT3G43090.1	1	1476	0	0	0	AT3G43090	0
AT3G43095.1	1	1400	0	0	0	AT3G43095	0
AT3G43100.1	6	804	0	0	0	AT3G43100	5
AT3G43110.1	1	856	181	98	575	AT3G43110	0
AT3G43120.1	3	846	164	199	481	AT3G43120	2
AT3G43123.1	1	518	0	0	0	AT3G43123	0
AT3G43126.1	1	3740	0	0	0	AT3G43126	0
AT3G43128.1	1	2144	0	0	0	AT3G43128	0
AT3G43130.1	1	1647	0	0	0	AT3G43130	0
AT3G43140.1	2	298	0	0	0	AT3G43140	1
AT3G43141.1	1	2699	0	0	0	AT3G43141	0
AT3G43142.1	1	3155	0	0	0	AT3G43142	0
AT3G43144.1	1	5372	0	0	0	AT3G43144	0
AT3G43146.1	1	2162	0	0	0	AT3G43146	0
AT3G43147.1	1	611	0	0	0	AT3G43147	0
AT3G43148.1	9	2013	0	0	2013	AT3G43148	8
AT3G43150.1	2	670	0	86	583	AT3G43150	1
AT3G43151.1	1	1312	0	0	0	AT3G43151	0
AT3G43152.1	1	2549	0	0	0	AT3G43152	0
AT3G43153.1	5	505	0	0	505	AT3G43153	4
AT3G43154.1	1	1316	0	0	0	AT3G43154	0
AT3G43156.1	1	1880	0	0	0	AT3G43156	0
AT3G43157.1	1	1421	0	0	0	AT3G43157	0
AT3G43158.1	1	1181	0	0	0	AT3G43158	0
AT3G43160.1	6	882	0	0	882	AT3G43160	5
AT3G43170.1	3	399	0	0	399	AT3G43170	2
AT3G43175.1	1	3620	0	0	0	AT3G43175	0
AT3G43180.1	3	573	0	0	573	AT3G43180	2
AT3G43190.1	13	2751	151	183	2415	AT3G43190	12
AT3G43205.1	1	404	0	0	0	AT3G43205	0
AT3G43210.1	15	3178	227	146	2803	AT3G43210	14
AT3G43220.1	16	3110	408	259	2441	AT3G43220	15
AT3G43230.1	5	1859	178	225	1454	AT3G43230	4
AT3G43240.1	16	2626	301	95	2228	AT3G43240	15
AT3G43250.1	1	749	0	0	749	AT3G43250	0
AT3G43260.1	6	804	0	0	804	AT3G43260	5
AT3G43270.1	3	2194	335	276	1581	AT3G43270	2
AT3G43280.1	1	473	0	0	473	AT3G43280	0
AT3G43290.1	3	411	0	0	411	AT3G43290	2
AT3G43291.1	1	164	0	0	164	AT3G43291	0
AT3G43300.1	33	5583	0	338	5244	AT3G43300	32
AT3G43302.1	1	4122	0	0	0	AT3G43302	0
AT3G43303.1	1	395	0	0	0	AT3G43303	0
AT3G43304.1	1	8750	0	0	0	AT3G43304	0
AT3G43307.1	1	2968	0	0	0	AT3G43307	0
AT3G43315.1	1	3206	0	0	0	AT3G43315	0
AT3G43320.1	1	1532	0	0	0	AT3G43320	0
AT3G43330.1	8	1462	0	0	0	AT3G43330	7
AT3G43340.1	3	222	0	0	222	AT3G43340	2
AT3G43350.1	8	2485	0	0	0	AT3G43350	7
AT3G43352.1	1	275	0	0	0	AT3G43352	0
AT3G43355.1	1	2020	0	0	0	AT3G43355	0
AT3G43356.1	1	1791	0	0	0	AT3G43356	0
AT3G43357.1	1	5234	0	0	0	AT3G43357	0
AT3G43358.1	1	3167	0	0	0	AT3G43358	0
AT3G43359.1	1	1052	0	0	0	AT3G43359	0
AT3G43360.1	1	2027	0	0	0	AT3G43360	0
AT3G43370.1	4	704	0	0	0	AT3G43370	3
AT3G43380.1	1	647	0	0	0	AT3G43380	0
AT3G43390.1	13	3329	0	0	0	AT3G43390	12
AT3G43400.1	8	634	0	0	634	AT3G43400	7
AT3G43402.1	1	92	0	0	92	AT3G43402	0
AT3G43410.1	2	367	0	0	367	AT3G43410	1
AT3G43420.1	1	364	23	133	206	AT3G43420	0
AT3G43425.1	1	4298	0	0	0	AT3G43425	0
AT3G43430.1	1	769	42	222	503	AT3G43430	0
AT3G43431.1	1	137	0	0	137	AT3G43431	0
AT3G43432.1	1	307	85	0	221	AT3G43432	0
AT3G43433.1	1	1120	0	0	0	AT3G43433	0
AT3G43436.1	1	3650	0	0	0	AT3G43436	0
AT3G43440.1	8	1068	73	284	709	AT3G43440	7
AT3G43442.1	1	2122	0	0	0	AT3G43442	0
AT3G43444.1	1	4040	0	0	0	AT3G43444	0
AT3G43447.1	1	1685	0	0	0	AT3G43447	0
AT3G43450.1	1	668	0	0	0	AT3G43450	0
AT3G43460.1	7	2102	0	0	0	AT3G43460	6
AT3G43470.1	3	1374	0	0	1374	AT3G43470	2
AT3G43480.1	1	485	0	0	485	AT3G43480	0
AT3G43485.1	1	2071	0	0	0	AT3G43485	0
AT3G43490.1	4	779	0	0	779	AT3G43490	3
AT3G43500.1	1	461	0	0	461	AT3G43500	0
AT3G43505.1	2	229	0	0	229	AT3G43505	1
AT3G43510.1	1	1506	0	0	0	AT3G43510	0
AT3G43520.1	3	994	64	208	720	AT3G43520	2
AT3G43521.1	1	722	0	0	0	AT3G43521	0
AT3G43522.1	1	368	0	0	0	AT3G43522	0
AT3G43523.1	1	2250	0	0	0	AT3G43523	0
AT3G43524.1	1	470	0	0	0	AT3G43524	0
AT3G43526.1	1	2333	0	0	0	AT3G43526	0
AT3G43528.1	1	245	0	0	0	AT3G43528	0
AT3G43530.1	6	1842	0	0	0	AT3G43530	5
AT3G43540.1	9	1346	80	151	1113	AT3G43540	8
AT3G43546.1	1	6418	0	0	0	AT3G43546	0
AT3G43550.1	5	1049	0	186	862	AT3G43550	4
AT3G43563.1	1	1931	0	0	0	AT3G43563	0
AT3G43566.1	1	5264	0	0	0	AT3G43566	0
AT3G43570.1	6	957	0	0	957	AT3G43570	5
AT3G43571.1	1	1418	0	0	0	AT3G43571	0
AT3G43572.1	1	212	0	0	212	AT3G43572	0
AT3G43573.1	1	4700	0	0	0	AT3G43573	0
AT3G43574.1	1	209	0	0	209	AT3G43574	0
AT3G43575.1	1	4331	0	0	0	AT3G43575	0
AT3G43580.1	1	1463	848	0	614	AT3G43580	0
AT3G43583.1	1	302	0	0	302	AT3G43583	0
AT3G43586.1	1	1633	0	0	0	AT3G43586	0
AT3G43590.1	7	2100	131	318	1649	AT3G43590	6
AT3G43600.1	9	4259	130	170	3957	AT3G43600	8
AT3G43610.1	14	3862	159	91	3610	AT3G43610	13
AT3G43620.1	1	665	0	0	0	AT3G43620	0
AT3G43622.1	1	2969	0	0	0	AT3G43622	0
AT3G43623.1	1	131	0	0	131	AT3G43623	0
AT3G43625.1	1	6307	0	0	0	AT3G43625	0
AT3G43630.1	1	602	0	0	602	AT3G43630	0
AT3G43635.1	1	4757	0	0	0	AT3G43635	0
AT3G43640.1	1	1482	0	0	0	AT3G43640	0
AT3G43650.1	1	1328	0	0	0	AT3G43650	0
AT3G43652.1	1	2801	0	0	0	AT3G43652	0
AT3G43654.1	1	4355	0	0	0	AT3G43654	0
AT3G43657.1	1	629	0	0	0	AT3G43657	0
AT3G43660.1	1	823	107	118	596	AT3G43660	0
AT3G43670.1	7	2269	44	166	2057	AT3G43670	6
AT3G43675.1	1	3630	0	0	0	AT3G43675	0
AT3G43680.1	4	1616	0	0	0	AT3G43680	3
AT3G43681.1	1	5537	0	0	0	AT3G43681	0
AT3G43682.1	3	450	0	0	450	AT3G43682	2
AT3G43684.1	5	1019	0	0	0	AT3G43684	4
AT3G43686.1	1	3227	0	0	0	AT3G43686	0
AT3G43688.1	1	5127	0	0	0	AT3G43688	0
AT3G43690.1	1	2619	0	0	0	AT3G43690	0
AT3G43700.1	4	1709	75	388	1244	AT3G43700	3
AT3G43710.1	1	1136	0	0	1136	AT3G43710	0
AT3G43715.1	1	740	0	0	0	AT3G43715	0
AT3G43720.1	3	792	49	162	579	AT3G43720	2
AT3G43722.1	1	95	0	0	95	AT3G43722	0
AT3G43723.1	1	4517	0	0	0	AT3G43723	0
AT3G43726.1	1	755	0	0	0	AT3G43726	0
AT3G43730.1	1	3029	0	0	0	AT3G43730	0
AT3G43740.2	5	815	72	0	742	AT3G43740	4
AT3G43750.1	2	1039	0	0	1039	AT3G43750	1
AT3G43760.1	3	840	0	0	0	AT3G43760	2
AT3G43770.1	2	262	0	0	0	AT3G43770	1
AT3G43780.1	1	1730	0	0	0	AT3G43780	0
AT3G43790.3	18	1753	58	255	1438	AT3G43790	17
AT3G43800.1	2	893	69	140	682	AT3G43800	1
AT3G43810.1	2	801	104	247	448	AT3G43810	1
AT3G43825.1	1	4481	0	0	0	AT3G43825	0
AT3G43828.1	1	626	0	0	0	AT3G43828	0
AT3G43829.1	1	146	0	0	146	AT3G43829	0
AT3G43830.1	1	989	0	0	0	AT3G43830	0
AT3G43833.1	2	972	151	140	679	AT3G43833	1
AT3G43835.1	1	5249	0	0	0	AT3G43835	0
AT3G43840.1	3	252	0	0	252	AT3G43840	2
AT3G43850.1	4	809	0	0	809	AT3G43850	3
AT3G43860.1	8	1993	188	350	1453	AT3G43860	7
AT3G43862.1	1	1745	0	0	0	AT3G43862	0
AT3G43863.1	1	755	0	0	0	AT3G43863	0
AT3G43864.1	1	2735	0	0	0	AT3G43864	0
AT3G43867.1	1	4640	0	0	0	AT3G43867	0
AT3G43870.1	4	560	0	0	560	AT3G43870	3
AT3G43880.1	2	262	0	0	262	AT3G43880	1
AT3G43890.1	1	1985	0	0	1985	AT3G43890	0
AT3G43900.1	1	254	0	0	254	AT3G43900	0
AT3G43910.1	5	583	0	0	583	AT3G43910	4
AT3G43920.2	24	4719	0	0	4719	AT3G43920	23
AT3G43930.1	10	1697	66	130	1499	AT3G43930	9
AT3G43940.1	6	603	0	0	603	AT3G43940	5
AT3G43950.1	1	653	0	0	653	AT3G43950	0
AT3G43955.1	2	4726	0	0	0	AT3G43955	1
AT3G43960.1	4	1223	28	66	1127	AT3G43960	3
AT3G43970.1	2	367	0	0	367	AT3G43970	1
AT3G43980.1	3	397	75	152	168	AT3G43980	2
AT3G43990.1	5	1138	0	0	1138	AT3G43990	4
AT3G44000.1	1	1512	0	0	0	AT3G44000	0
AT3G44006.1	1	179	0	0	179	AT3G44006	0
AT3G44010.1	3	480	67	243	168	AT3G44010	2
AT3G44020.1	4	655	9	168	476	AT3G44020	3
AT3G44035.1	1	2219	0	0	0	AT3G44035	0
AT3G44042.1	1	981	0	0	0	AT3G44042	0
AT3G44045.1	1	611	0	0	0	AT3G44045	0
AT3G44050.1	21	3840	0	68	3771	AT3G44050	20
AT3G44060.1	3	1281	0	0	1281	AT3G44060	2
AT3G44070.1	2	829	0	0	829	AT3G44070	1
AT3G44080.1	4	1160	0	0	1160	AT3G44080	3
AT3G44090.1	4	1346	0	0	1346	AT3G44090	3
AT3G44091.1	1	119	0	0	119	AT3G44091	0
AT3G44093.1	1	4419	0	0	0	AT3G44093	0
AT3G44096.1	1	3798	0	0	0	AT3G44096	0
AT3G44100.1	4	615	36	122	455	AT3G44100	3
AT3G44110.1	6	1775	196	320	1257	AT3G44110	5
AT3G44115.1	1	451	0	103	347	AT3G44115	0
AT3G44120.1	1	1418	53	209	1154	AT3G44120	0
AT3G44130.1	3	939	0	0	939	AT3G44130	2
AT3G44140.1	2	214	0	0	214	AT3G44140	1
AT3G44150.1	3	888	29	119	738	AT3G44150	2
AT3G44160.1	11	1575	173	322	1078	AT3G44160	10
AT3G44170.1	1	467	0	0	467	AT3G44170	0
AT3G44171.1	1	155	0	0	155	AT3G44171	0
AT3G44175.1	1	1760	0	0	0	AT3G44175	0
AT3G44180.1	3	606	0	0	606	AT3G44180	2
AT3G44190.1	4	1513	205	206	1100	AT3G44190	3
AT3G44200.1	14	3314	347	108	2857	AT3G44200	13
AT3G44205.1	1	2300	0	0	0	AT3G44205	0
AT3G44210.1	5	427	0	0	427	AT3G44210	4
AT3G44215.1	1	4451	0	0	0	AT3G44215	0
AT3G44220.1	2	788	55	112	619	AT3G44220	1
AT3G44230.1	1	614	0	0	614	AT3G44230	0
AT3G44235.1	2	598	0	0	598	AT3G44235	1
AT3G44240.1	1	719	0	0	719	AT3G44240	0
AT3G44250.1	3	1497	0	0	1497	AT3G44250	2
AT3G44260.1	1	1039	28	167	842	AT3G44260	0
AT3G44261.1	1	128	0	0	128	AT3G44261	0
AT3G44264.1	1	1433	0	0	0	AT3G44264	0
AT3G44267.1	1	1450	0	0	0	AT3G44267	0
AT3G44270.1	1	1135	0	0	0	AT3G44270	0
AT3G44280.1	3	763	270	166	325	AT3G44280	2
AT3G44290.1	4	1168	163	0	1004	AT3G44290	3
AT3G44300.1	5	1418	39	362	1015	AT3G44300	4
AT3G44310.1	5	1335	36	261	1036	AT3G44310	4
AT3G44320.1	5	1394	39	317	1036	AT3G44320	4
AT3G44325.1	1	3350	0	0	0	AT3G44325	0
AT3G44326.1	1	1239	93	53	1091	AT3G44326	0
AT3G44330.1	14	2057	78	293	1684	AT3G44330	13
AT3G44340.1	26	3697	127	301	3267	AT3G44340	25
AT3G44350.2	3	723	0	0	723	AT3G44350	2
AT3G44370.1	14	1894	13	192	1687	AT3G44370	13
AT3G44380.1	1	697	65	70	560	AT3G44380	0
AT3G44390.1	1	281	0	0	0	AT3G44390	0
AT3G44400.1	5	3309	0	288	3020	AT3G44400	4
AT3G44420.2	1	547	0	0	0	AT3G44420	0
AT3G44425.1	1	2654	0	0	0	AT3G44425	0
AT3G44428.1	1	332	0	0	332	AT3G44428	0
AT3G44430.1	1	1493	43	828	620	AT3G44430	0
AT3G44440.1	2	223	0	0	223	AT3G44440	1
AT3G44444.1	1	188	0	0	0	AT3G44444	0
AT3G44450.1	1	582	99	131	350	AT3G44450	0
AT3G44460.1	5	1227	95	138	992	AT3G44460	4
AT3G44470.2	4	603	0	0	0	AT3G44470	3
AT3G44480.1	8	4030	137	313	3578	AT3G44480	7
AT3G44490.1	6	684	0	212	471	AT3G44490	5
AT3G44500.1	14	2404	0	0	0	AT3G44500	13
AT3G44510.2	4	1174	48	150	974	AT3G44510	3
AT3G44530.1	11	3747	343	236	3166	AT3G44530	10
AT3G44540.1	10	1715	57	184	1472	AT3G44540	9
AT3G44550.1	10	1661	42	136	1481	AT3G44550	9
AT3G44560.1	10	1522	40	0	1481	AT3G44560	9
AT3G44570.1	4	918	386	0	531	AT3G44570	3
AT3G44580.1	1	491	0	0	491	AT3G44580	0
AT3G44590.2	4	647	40	272	333	AT3G44590	3
AT3G44600.1	13	2377	60	432	1883	AT3G44600	12
AT3G44605.1	1	5009	0	0	0	AT3G44605	0
AT3G44610.1	3	1558	67	136	1353	AT3G44610	2
AT3G44620.2	4	1225	28	410	785	AT3G44620	3
AT3G44630.3	6	4025	121	184	3718	AT3G44630	5
AT3G44640.1	6	1128	0	0	0	AT3G44640	5
AT3G44650.1	1	2315	0	0	0	AT3G44650	0
AT3G44660.1	6	423	0	0	423	AT3G44660	5
AT3G44670.1	7	3958	111	191	3654	AT3G44670	6
AT3G44680.1	14	1682	201	212	1267	AT3G44680	13
AT3G44690.1	1	3530	0	0	3530	AT3G44690	0
AT3G44700.1	2	1105	0	0	1105	AT3G44700	1
AT3G44704.1	1	155	0	0	155	AT3G44704	0
AT3G44705.1	1	5253	0	0	0	AT3G44705	0
AT3G44710.1	1	1701	78	107	1514	AT3G44710	0
AT3G44713.1	3	1878	0	0	1878	AT3G44713	2
AT3G44716.1	2	590	29	123	436	AT3G44716	1
AT3G44718.1	1	203	0	0	203	AT3G44718	0
AT3G44720.1	1	1692	106	310	1274	AT3G44720	0
AT3G44730.1	16	3591	146	195	3248	AT3G44730	15
AT3G44735.1	3	471	33	193	243	AT3G44735	2
AT3G44740.1	6	1218	117	369	730	AT3G44740	5
AT3G44750.1	8	990	65	193	730	AT3G44750	7
AT3G44755.1	4	446	0	0	446	AT3G44755	3
AT3G44760.1	1	1056	325	160	569	AT3G44760	0
AT3G44765.1	10	885	0	0	0	AT3G44765	9
AT3G44770.1	9	1509	0	0	1509	AT3G44770	8
AT3G44780.1	4	643	0	22	620	AT3G44780	3
AT3G44783.1	1	122	0	0	122	AT3G44783	0
AT3G44784.1	1	176	0	0	176	AT3G44784	0
AT3G44785.1	1	227	0	0	227	AT3G44785	0
AT3G44790.1	4	971	0	0	971	AT3G44790	3
AT3G44793.1	1	998	0	0	0	AT3G44793	0
AT3G44796.1	1	4844	0	0	0	AT3G44796	0
AT3G44798.1	1	719	0	0	0	AT3G44798	0
AT3G44800.1	7	1688	0	0	1688	AT3G44800	6
AT3G44805.1	4	743	0	0	743	AT3G44805	3
AT3G44810.1	3	1344	0	0	1344	AT3G44810	2
AT3G44820.1	3	2646	198	493	1953	AT3G44820	2
AT3G44830.1	6	1992	0	0	1992	AT3G44830	5
AT3G44840.1	3	1044	0	0	1044	AT3G44840	2
AT3G44850.1	4	1601	0	0	1601	AT3G44850	3
AT3G44860.1	3	1231	55	130	1044	AT3G44860	2
AT3G44870.1	3	1195	57	0	1137	AT3G44870	2
AT3G44880.1	7	1978	262	107	1607	AT3G44880	6
AT3G44890.1	7	913	70	253	588	AT3G44890	6
AT3G44900.1	3	2451	0	0	2451	AT3G44900	2
AT3G44910.1	3	2310	0	0	2310	AT3G44910	2
AT3G44920.1	3	2349	0	0	2349	AT3G44920	2
AT3G44930.1	3	2349	0	0	2349	AT3G44930	2
AT3G44935.1	2	331	0	0	331	AT3G44935	1
AT3G44940.1	2	1410	131	526	751	AT3G44940	1
AT3G44950.1	2	217	0	0	217	AT3G44950	1
AT3G44955.1	1	71	0	0	0	AT3G44955	0
AT3G44960.1	5	619	0	0	619	AT3G44960	4
AT3G44970.1	8	1432	0	0	1432	AT3G44970	7
AT3G44980.1	5	508	0	0	508	AT3G44980	4
AT3G44990.1	4	1269	85	304	878	AT3G44990	3
AT3G45000.1	6	597	0	0	597	AT3G45000	5
AT3G45010.1	9	1706	37	143	1524	AT3G45010	8
AT3G45020.1	2	685	77	205	401	AT3G45020	1
AT3G45030.1	3	673	80	219	372	AT3G45030	2
AT3G45040.1	13	1887	50	138	1697	AT3G45040	12
AT3G45050.2	5	812	56	281	473	AT3G45050	4
AT3G45060.1	2	1833	95	109	1627	AT3G45060	1
AT3G45070.1	1	1066	0	94	971	AT3G45070	0
AT3G45080.1	1	998	7	0	989	AT3G45080	0
AT3G45090.1	8	2527	227	151	2147	AT3G45090	7
AT3G45093.1	2	241	0	0	241	AT3G45093	1
AT3G45095.1	1	4344	0	0	0	AT3G45095	0
AT3G45100.1	10	1817	98	381	1336	AT3G45100	9
AT3G45110.1	1	362	0	0	362	AT3G45110	0
AT3G45120.1	1	320	0	0	0	AT3G45120	0
AT3G45130.1	17	2535	0	280	2254	AT3G45130	16
AT3G45140.1	7	2830	26	118	2684	AT3G45140	6
AT3G45150.1	1	497	0	0	497	AT3G45150	0
AT3G45160.1	2	547	67	203	275	AT3G45160	1
AT3G45170.1	2	686	0	72	613	AT3G45170	1
AT3G45180.1	1	221	0	0	221	AT3G45180	0
AT3G45190.1	19	2789	116	320	2351	AT3G45190	18
AT3G45200.1	1	902	0	0	902	AT3G45200	0
AT3G45210.1	1	697	41	208	446	AT3G45210	0
AT3G45220.1	2	1180	0	0	1180	AT3G45220	1
AT3G45230.1	1	776	71	176	527	AT3G45230	0
AT3G45240.1	11	2224	746	295	1181	AT3G45240	10
